semester_id,student_id,sem,sem_earned,sem_points,semester_attempted,sem_gpa,program_grade_date
5019,,2020-1,3,12,3,3.58,
5020,,2019-1,3,10.5,3,3.15,
5021,,2020-1,3,11.25,3,3.58,
5022,,2019-1,3,7.5,3,3.15,
5023,,2019-2,3,11.25,3,3.46,
5024,,2020-2,3,12,3,3.8,
5025,,2020-2,12,45,12,3.8,
5026,,2020-1,3,9,3,3.58,
5027,,2019-1,3,11.25,3,3.15,
5028,,2019-2,3,12,3,3.46,
5029,,2019-1,3,3,3,2.67,
5030,,2019-2,3,6,3,2.58,
5031,,2021-1,3,12,3,3.85,
5032,,2022-1,3,0,3,0,
5033,,2019-1,3,9,3,2.67,
5034,,2020-2,3,10.5,3,2.75,
5035,,2022-1,0,0,0,0,
5036,,2019-2,3,11.25,3,2.58,
5037,,2019-2,3,0,3,2.58,
5038,,2021-1,3,11.25,3,3.85,
5039,,2020-2,3,6,3,2.75,
5040,,2021-2,3,0,3,4,
5041,,2021-2,0,0,0,4,
5042,,2019-2,0,0,3,2.58,
5043,,2020-1,3,10.5,3,3.2,
5044,,2020-2,3,12,3,3.4,
5045,,2020-2,3,10.5,3,3.4,
5046,,2020-2,3,11.25,3,3.4,
5047,,2020-2,3,6,3,3.4,
5048,,2020-1,0,0,3,3.2,
5049,,2018-1,0,0,0,2.5,
5050,,2018-3,0,0,0,0,
5051,,2018-2,3,11.25,3,3.77,
5052,,2019-1,3,9,3,3.1,
5053,,2019-1,3,7.5,3,3.1,
5054,,2018-2,3,12,3,3.77,
5055,,2018-3,,,3,0,
5056,,2019-1,3,11.25,3,3.1,
5057,,2018-2,1,4,1,3.77,
5058,,2018-2,1,3,1,3.77,
5059,,2019-1,1,3.5,1,3.1,
5060,,2017-1,0,0,3,2.96,
5061,,2017-1,3,0,3,2.96,
5062,,2019-2,3,0,3,0,
5063,,2018-1,3,9,3,2.3,
5064,,2018-2,3,0,3,1.83,
5065,,2017-1,1,3.5,1,2.96,
5066,,2018-1,3,7.5,3,2.3,
5067,,2018-2,0,0,3,1.83,
5068,,2018-2,3,9,3,1.83,
5069,,2019-1,3,0,3,2.5,
5070,,2018-1,3,0,3,2.3,
5071,,2018-1,3,10.5,3,2.3,
5072,,2018-2,3,7.5,3,1.83,
5073,,2022-1,3,10.5,3,2.63,
5074,,2022-1,3,7.5,3,2.63,
5075,,2022-1,3,6,3,2.63,
5076,,2021-2,3,11.25,3,3.17,
5077,,2022-1,3,7.5,3,3.55,
5078,,2021-2,3,10.5,3,3.17,
5079,,2021-2,3,0,3,3.17,
5080,,2021-2,3,12,3,3.17,
5081,,2022-1,3,12,3,3.55,
5082,,2022-1,3,10.5,3,3.55,
5083,,2020-2,3,6,3,3.38,
5084,,2021-1,3,10.5,3,3.13,
5085,,2021-2,3,10.5,3,3,
5086,,2021-1,3,9,3,3.13,
5087,,2022-1,3,9,3,2.95,
5088,,2020-2,3,12,3,3.38,
5089,,2021-1,3,11.25,3,3.13,
5090,,2022-1,3,7.5,3,2.95,
5091,,2022-1,3,11.25,3,2.95,
5092,,2020-3,3,9,3,3,
5093,,2022-1,3,10.5,3,2.95,
5094,,2021-2,3,7.5,3,3,
5095,,2020-2,0,0,3,3.38,
5096,,2021-1,3,7.5,3,3.13,
5097,,2022-1,3,6,3,2.95,
5098,,2022-1,3,9,3,3.04,
5099,,2022-1,3,7.5,3,3.04,
5100,,2019-1,3,4.5,3,2.5,
5101,,2022-1,3,10.5,3,3.04,
5102,,2022-1,3,11.25,3,3.04,
5103,,2018-1,0,0,3,0,
5104,,2022-1,3,3,3,2,
5105,,2022-1,3,9,3,2,
5106,,2021-1,3,11.25,3,2.56,
5107,,2021-3,3,9,3,3,
5108,,2021-1,3,4.5,3,2.56,
5109,,2021-1,3,6,3,2.56,
5110,,2021-2,3,7.5,3,3.5,
5111,,2021-1,3,9,3,2.56,
5112,,2022-1,3,6,3,3.55,
5113,,2021-1,3,7.5,3,3.04,
5114,,2021-1,3,9,3,3.04,
5115,,2021-2,3,10.5,3,3.21,
5116,,2021-2,3,7.5,3,3.21,
5117,,2021-2,3,11.25,3,3.21,
5118,,2021-1,3,11.25,3,3.04,
5119,,2021-2,3,9,3,3.21,
5120,,2021-3,3,12,3,4,
5121,,2018-2,,0,0,2.5,
5122,,2018-2,0,0,3,2.5,
5123,,2018-2,,,3,2.5,
5124,,2018-2,3,6,3,2.5,
5125,,2020-1,3,4.5,3,2.67,
5126,,2021-2,3,11.25,3,2.75,
5127,,2022-1,3,7.5,3,2.88,
5128,,2018-2,3,10.5,3,2.5,
5129,,2020-1,3,10.5,3,2.67,
5130,,2021-3,3,6,3,2,
5131,,2022-1,3,9,3,2.88,
5132,,2018-1,0,0,3,2.1,
5133,,2019-1,3,9,3,2.83,
5134,,2019-2,1,3,1,3,
5135,,2021-2,3,7.5,3,2.75,
5136,,2018-2,3,4.5,3,2.5,
5137,,2019-1,3,7.5,3,2.83,
5138,,2020-1,3,3,3,2.67,
5139,,2021-1,3,4.5,3,3.75,
5140,,2020-2,3,11.25,3,3.8,
5141,,2020-2,3,10.5,3,3.8,
5142,,2020-2,3,10.5,3,3.6,
5143,,2021-1,3,12,3,3.95,
5144,,2020-1,3,11.25,3,3.71,
5145,,2020-2,3,12,3,3.6,
5146,,2020-2,3,11.25,3,3.6,
5147,,2020-2,3,0,3,3.6,
5148,,2020-2,,,0,3.6,
5149,,2020-2,3,9,3,3.6,
5150,,2020-1,3,10.5,3,3.71,
5151,,2021-1,3,11.25,3,3.95,
5152,,2021-1,3,9,3,3.29,
5153,,2022-1,3,12,3,3.85,
5154,,2021-1,3,11.25,3,3.29,
5155,,2022-1,3,10.5,3,3.85,
5156,,2021-1,3,10.5,3,3.29,
5157,,2022-1,3,11.25,3,3.85,
5158,,2021-3,3,11.25,3,3.75,
5159,,2018-1,3,10.5,3,3.04,
5160,,2020-1,3,12,3,2.92,
5161,,2020-1,3,6,3,2.92,
5162,,2021-1,3,12,3,3.17,
5163,,2022-1,3,9,3,3.25,
5164,,2020-2,3,4.5,3,2.83,
5165,,2021-1,3,7.5,3,3.17,
5166,,2022-1,3,11.25,3,3.25,
5167,,2018-1,3,7.5,3,3.04,
5168,,2018-1,3,6,3,3.04,
5169,,2018-2,0,0,3,2.75,
5170,,2018-1,3,9,3,3.04,
5171,,2018-1,3,11.25,3,3.04,
5172,,2020-1,3,10.5,3,2.92,
5173,,2021-2,1,3.75,1,3.94,
5174,,2021-1,3,0,3,3.17,
5175,,2021-1,3,9,3,3.17,
5176,,2021-2,3,12,3,3.94,
5177,,2018-3,0,0,3,0,
5178,,2020-3,3,11.25,3,3.75,
5179,,2021-2,3,12,3,3.54,
5180,,2021-2,3,11.25,3,3.54,
5181,,2022-1,3,12,3,3.75,
5182,,2021-1,3,10.5,3,3.58,
5183,,2021-1,3,12,3,3.58,
5184,,2021-2,3,6,3,3.54,
5185,,2022-1,3,9,3,3.75,
5186,,2018-1,3,9,3,2.38,
5187,,2019-1,3,4.5,3,2.17,
5188,,2020-1,3,7.5,3,2.67,
5189,,2021-2,3,9,3,3,
5190,,2018-1,0,0,3,2.38,
5191,,2018-1,3,6,3,2.38,
5192,,2018-1,3,3,3,2.38,
5193,,2018-2,1,2.5,1,2.5,
5194,,2018-2,3,3,3,2.5,
5195,,2019-1,3,7.5,3,2.17,
5196,,2019-2,0,0,3,3.5,
5197,,2020-2,3,0,3,,
5198,,2020-3,3,6,3,2,
5199,,2022-1,3,6,3,3,
5200,,2022-1,3,9,3,3,
5201,,2018-1,3,10.5,3,2.38,
5202,,2019-1,3,6,3,2.17,
5203,,2021-3,3,4.5,3,1.5,
5204,,2021-1,3,10.5,3,3.25,
5205,,2021-1,3,7.5,3,3.25,
5206,,2021-1,3,11.25,3,3.25,
5207,,2021-1,3,4.5,3,3.25,
5208,,2021-2,3,10.5,3,3.38,
5209,,2022-1,3,6,3,3.45,
5210,,2021-2,3,12,3,3.38,
5211,,2021-2,3,7.5,3,3.38,
5212,,2022-2,,,0,,
5213,,2022-1,3,10.5,3,2.25,
5214,,2022-1,3,7.5,3,2.25,
5215,,2022-1,3,6,3,2.25,
5216,,2022-1,3,3,3,2.25,
5217,,2018-1,3,11.25,3,2.83,
5218,,2018-1,0,0,3,2.83,
5219,,2018-1,3,3,3,2.83,
5220,,2018-1,3,9,3,3.58,
5221,,2018-1,3,11.25,3,3.58,
5222,,2018-2,3,11.25,3,3.75,
5223,,2019-2,3,12,3,3.53,
5224,,2019-1,3,11.25,3,3.13,
5225,,2018-1,3,12,3,3.58,
5226,,2019-2,1,4,1,3.53,
5227,,2019-2,3,7.5,3,3.53,
5228,,2019-2,3,11.25,3,3.53,
5229,,2019-2,3,10.5,3,3.53,
5230,,2020-2,12,45,12,3.4,
5231,,2020-1,3,11.25,3,3.56,
5232,,2020-2,3,12,3,3.44,
5233,,2020-2,3,11.25,3,3.44,
5234,,2021-2,3,12,3,4,
5235,,2020-1,3,9,3,3.56,
5236,,2020-2,3,7.5,3,3.44,
5237,,2021-2,0,0,3,4,
5238,,2020-1,,,3,3.56,
5239,,2020-2,3,10.5,3,3.44,
5240,,2021-1,3,10.5,3,3.88,
5241,,2021-1,0,0,0,3.88,
5242,,2020-2,3,12,3,3.81,
5243,,2020-2,3,11.25,3,3.81,
5244,,2020-2,3,10.5,3,3.81,
5245,,2021-1,3,0,3,3.88,
5246,,2021-1,3,9,3,3.75,
5247,,2021-1,0,0,0,3.75,
5248,,2021-1,3,11.25,3,3.75,
5249,,2021-1,3,0,3,3.75,
5250,,2021-2,3,11.25,3,3.67,
5251,,2021-2,3,10.5,3,3.67,
5252,,2022-1,3,6,3,3.38,
5253,,2020-2,3,11.25,3,3.55,
5254,,2022-1,3,9,3,3.38,
5255,,2022-1,3,11.25,3,3.38,
5256,,2020-2,3,7.5,3,3.55,
5257,,2021-1,3,9,3,3.3,
5258,,2021-1,3,11.25,3,3.3,
5259,,2022-1,3,12,3,3.38,
5260,,2020-2,3,10.5,3,3.55,
5261,,2020-2,3,12,3,3.55,
5262,,2018-1,3,7.5,3,2.88,
5263,,2018-2,3,9,3,2.5,
5264,,2019-1,3,11.25,3,3.19,
5265,,2019-1,3,4.5,3,3.19,
5266,,2019-2,3,10.5,3,3.31,
5267,,2018-1,3,9,3,2.88,
5268,,2019-1,3,7.5,3,3.19,
5269,,2020-2,12,42,12,3.2,
5270,,2018-1,3,4.5,3,2.88,
5271,,2018-3,3,0,3,0,
5272,,2019-1,3,10.5,3,3.19,
5273,,2020-1,3,12,3,3.17,
5274,,2020-2,3,6,3,3.2,
5275,,2018-1,3,3,3,2.88,
5276,,2019-1,3,9,3,3.19,
5277,,2018-1,3,10.5,3,2.88,
5278,,2020-1,3,6,3,3.17,
5279,,2020-1,3,10.5,3,3.17,
5280,,2018-1,3,10.5,3,3.25,
5281,,2020-2,3,7.5,3,3.25,
5282,,2021-1,3,12,3,3.8,
5283,,2021-1,3,10.5,3,3.8,
5284,,2020-1,3,9,3,2.96,
5285,,2021-1,3,11.25,3,3.8,
5286,,2020-1,3,11.25,3,2.96,
5287,,2020-2,3,12,3,3.25,
5288,,2020-2,3,9,3,3.25,
5289,,2021-1,0,0,0,3.8,
5290,,2021-1,3,0,3,3.8,
5291,,2020-2,3,10.5,3,3.25,
5292,,2018-1,3,9,3,3.25,
5293,,2020-1,3,7.5,3,2.96,
5294,,2018-1,3,12,3,3.44,
5295,,2018-2,3,6,3,2.58,
5296,,2021-1,,,3,0,
5297,,2021-1,3,0,3,0,
5298,,2022-1,3,12,3,2,
5299,,2018-2,3,11.25,3,2.58,
5300,,2019-1,3,4.5,3,0.5,
5301,,2021-2,,,3,1,
5302,,2018-1,3,6,3,3.44,
5303,,2018-1,3,11.25,3,3.44,
5304,,2018-2,3,7.5,3,2.58,
5305,,2018-2,3,12,3,2.58,
5306,,2019-1,0,0,3,0.5,
5307,,2022-1,3,0,3,2,
5308,,2018-1,3,0,3,3.44,
5309,,2018-2,3,4.5,3,2.58,
5310,,2019-1,3,0,3,0.5,
5311,,2021-2,3,3,3,1,
5312,,2018-2,1,0,1,2.58,
5313,,2018-3,3,9,3,3,
5314,,2019-2,3,6,3,3.08,
5315,,2020-1,3,11.25,3,2.94,
5316,,2021-1,3,9,3,3.63,
5317,,2020-1,3,7.5,3,2.94,
5318,,2021-2,3,0,3,3.5,
5319,,2022-1,3,10.5,3,3.75,
5320,,2020-1,3,9,3,2.94,
5321,,2021-1,3,12,3,3.63,
5322,,2019-2,3,11.25,3,3.08,
5323,,2019-2,3,10.5,3,3.08,
5324,,2021-2,0,0,0,3.5,
5325,,2021-1,3,10.5,3,3.46,
5326,,2021-1,3,9,3,3.46,
5327,,2021-2,3,11.25,3,3.25,
5328,,2022-1,3,12,3,3.7,
5329,,2022-1,3,11.25,3,3.7,
5330,,2021-2,3,6,3,3.25,
5331,,2021-1,3,11.25,3,3.46,
5332,,2022-1,3,9,3,3.7,
5333,,2021-2,3,12,3,3.25,
5334,,2020-1,3,7.5,3,3.13,
5335,,2020-1,3,10.5,3,3.13,
5336,,2020-2,3,12,3,3.33,
5337,,2019-1,3,0,3,2.6,
5338,,2021-2,3,9,3,3.31,
5339,,2019-1,3,9,3,2.6,
5340,,2020-2,3,10.5,3,3.33,
5341,,2019-2,3,3,3,3.5,
5342,,2020-1,3,9,3,3.13,
5343,,2020-2,3,7.5,3,3.33,
5344,,2022-1,3,12,3,3.25,
5345,,2022-1,0,0,3,3.25,
5346,,2020-1,3,11.25,3,3.13,
5347,,2021-2,3,12,3,3.31,
5348,,2022-1,0,0,3,,
5349,,2021-1,3,11.25,3,2.96,
5350,,2021-1,3,9,3,2.96,
5351,,2021-1,3,7.5,3,2.96,
5352,,2022-1,3,10.5,3,3.8,
5353,,2021-2,3,11.25,3,3.88,
5354,,2022-1,3,11.25,3,3.8,
5355,,2021-2,3,12,3,3.88,
5356,,2022-1,3,12,3,3.8,
5357,,2022-1,3,12,3,3.6,
5358,,2022-1,3,7.5,3,3.6,
5359,,2021-3,3,10.5,3,3.5,
5360,,2022-1,3,10.5,3,3.6,
5361,,2021-2,0,0,3,3.25,
5362,,2021-2,3,7.5,3,3.25,
5363,,2019-1,3,6,3,3.13,
5364,,2021-1,3,10.5,3,3.79,
5365,,2021-2,3,9,3,3.65,
5366,,2019-2,3,12,3,3.63,
5367,,2020-1,3,7.5,3,3.05,
5368,,2020-1,3,9,3,3.05,
5369,,2021-1,3,11.25,3,3.79,
5370,,2021-2,3,12,3,3.65,
5371,,2020-1,3,11.25,3,3.05,
5372,,2020-1,3,12,3,3.05,
5373,,2020-2,3,3,3,,
5374,,2021-1,3,12,3,3.79,
5375,,2021-2,3,11.25,3,3.65,
5376,,2019-2,0,0,3,3.63,
5377,,2020-1,3,6,3,3.05,
5378,,2021-2,3,10.5,3,3.65,
5379,,2019-2,3,9,3,3.63,
5380,,2020-1,3,10.5,3,3.1,
5381,,2020-1,3,6,3,3.1,
5382,,2020-2,3,7.5,3,3.1,
5383,,2021-2,3,12,3,3.69,
5384,,2021-2,3,11.25,3,3.69,
5385,,2020-1,3,9,3,3.1,
5386,,2020-2,3,10.5,3,3.1,
5387,,2020-2,3,9,3,3.1,
5388,,2021-1,3,6,3,2.65,
5389,,2021-2,3,10.5,3,3.69,
5390,,2021-1,3,7.5,3,2.65,
5391,,2022-1,3,7.5,3,3.25,
5392,,2022-1,3,10.5,3,3.25,
5393,,2021-1,3,11.25,3,2.65,
5394,,2021-1,3,9,3,2.65,
5395,,2022-1,3,10.5,3,3.5,
5396,,2022-1,3,9,3,3.5,
5397,,2022-1,3,11.25,3,3.5,
5398,,2020-1,3,3,3,1.83,
5399,,2020-2,3,0,3,1.5,
5400,,2021-2,,,3,2,
5401,,2022-1,3,0,3,0.5,
5402,,2020-2,3,4.5,3,1.5,
5403,,2020-2,3,3,3,1.5,
5404,,2021-2,3,6,3,2,
5405,,2022-1,3,4.5,3,0.5,
5406,,2020-1,0,0,3,0,
5407,,2020-1,0,0,0,0,
5408,,2022-1,3,10.5,3,3.38,
5409,,2022-1,0,0,3,2.7,
5410,,2022-1,3,7.5,3,2.7,
5411,,2022-1,3,9,3,2.7,
5412,,2022-1,3,10.5,3,2.7,
5413,,2022-1,3,6,3,2.7,
5414,,2022-1,3,7.5,3,2.5,
5415,,2022-1,3,6,3,2.5,
5416,,2022-1,3,4.5,3,2.5,
5417,,2022-1,3,9,3,2.5,
5418,,2022-1,3,10.5,3,2.5,
5419,,2022-1,3,11.25,3,3.17,
5420,,2022-1,3,9,3,3.17,
5421,,2022-1,3,10.5,3,1.75,
5422,,2021-1,0,0,0,3.13,
5423,,2021-1,0,0,3,3.13,
5424,,2022-1,3,0,3,1.75,
5425,,2021-2,3,12,3,3.04,
5426,,2022-1,3,11.25,3,2.92,
5427,,2021-1,3,11.25,3,3.1,
5428,,2021-1,3,9,3,3.1,
5429,,2021-2,3,11.25,3,3.04,
5430,,2022-1,3,9,3,2.92,
5431,,2021-2,3,7.5,3,3.04,
5432,,2021-2,3,10.5,3,3.04,
5433,,2022-1,3,6,3,2.92,
5434,,2021-1,3,6,3,3.1,
5435,,2021-2,3,6,3,3.04,
5436,,2021-2,0,0,3,2.3,
5437,,2021-2,3,7.5,3,2.3,
5438,,2021-2,3,9,3,2.3,
5439,,2021-2,3,6,3,2.3,
5440,,2021-2,3,3,3,2.3,
5441,,2022-1,3,10.5,3,3.08,
5442,,2022-1,3,9,3,3.08,
5443,,2022-1,3,7.5,3,3.08,
5444,,2021-1,3,11.25,3,3.58,
5445,,2021-1,3,9,3,3.58,
5446,,2022-1,0,0,3,3.2,
5447,,2022-1,3,9,3,3.2,
5448,,2022-1,3,11.25,3,3.2,
5449,,2022-1,3,7.5,3,3.2,
5450,,2022-1,3,10.5,3,2,
5451,,2022-1,3,6,3,2,
5452,,2022-1,3,7.5,3,2,
5453,,2021-2,3,10.5,3,2.94,
5454,,2022-1,3,4.5,3,2.36,
5455,,2022-1,3,9,3,2.36,
5456,,2021-1,3,10.5,3,2.7,
5457,,2021-2,3,6,3,2.94,
5458,,2022-1,3,6,3,2.36,
5459,,2021-1,3,6,3,2.7,
5460,,2021-1,3,4.5,3,2.7,
5461,,2021-1,3,9,3,2.7,
5462,,2021-2,3,11.25,3,2.94,
5463,,2022-1,3,10.5,3,2.36,
5464,,2021-2,3,7.5,3,2.94,
5465,,2022-1,0,0,3,2.95,
5466,,2022-1,3,10.5,3,3.42,
5467,,2022-1,3,9,3,3.42,
5468,,2022-1,3,11.25,3,3.42,
5469,,2022-1,3,9,3,1.83,
5470,,2022-1,3,6,3,1.83,
5471,,2022-1,3,7.5,3,1.83,
5472,,2022-1,3,3,3,1.83,
5473,,2022-1,3,0,3,1.83,
5474,,2022-1,3,9,3,2.8,
5475,,2022-1,3,6,3,2.8,
5476,,2022-1,3,9,3,2.96,
5477,,2022-1,3,7.5,3,2.96,
5478,,2022-1,3,6,3,2.96,
5479,,2022-1,3,11.25,3,2.96,
5480,,2022-1,3,10.5,3,2.96,
5481,,2022-1,3,0,3,2.13,
5482,,2022-1,3,7.5,3,2.13,
5483,,2022-1,3,10.5,3,2.13,
5484,,2022-1,0,0,3,2.13,
5485,,2000-1,3,11.25,3,3.75,
5486,,2000-2,3,11.25,3,3.85,
5487,,2000-2,3,12,3,3.85,
5488,,2001-1,3,12,3,3.85,
5489,,2001-2,3,12,3,3.88,
5490,,2002-1,1,3.5,1,3.58,
5491,,2002-1,3,10.5,3,3.58,
5492,,2001-2,3,11.25,3,3.88,
5493,,2002-1,3,12,3,3.58,
5494,,2002-2,12,48,12,4,
5495,,2002-2,3,12,3,4,
5496,,2000-2,3,10.5,3,3.85,
5497,,2001-1,3,10.5,3,3.85,
5498,,2001-1,3,11.25,3,3.85,
5499,,2001-2,3,10.5,3,3.88,
5500,,2002-1,3,11.25,3,3.58,
5501,,2002-1,3,9,3,3.58,
5502,,2000-1,4,12,4,1.71,
5503,,2000-2,0,0,3,3,
5504,,2000-1,3,0,3,1.71,
5505,,2000-2,3,9,3,3,
5506,,2001-1,0,0,1,,
5507,,2001-1,0,0,3,,
5508,,2003-2,0,0,3,3.92,
5509,,2003-2,3,12,3,3.92,
5510,,2003-1,3,11.25,3,3.92,
5511,,2003-2,3,11.25,3,3.92,
5512,,2003-1,3,12,3,3.92,
5513,,2004-1,3,6,3,3,
5514,,2004-1,3,12,3,3,
5515,,2000-1,3,10.5,3,3,
5516,,2000-1,3,7.5,3,3,
5517,,2000-2,3,10.5,3,3.05,
5518,,2000-1,3,9,3,3,
5519,,2000-2,3,9,3,3.05,
5520,,2001-1,3,7.5,3,2.46,
5521,,2000-2,3,6,3,3.05,
5522,,2001-1,3,6,3,2.46,
5523,,2000-2,3,11.25,3,3.05,
5524,,2001-1,3,11.25,3,2.46,
5525,,2001-2,3,12,3,4,
5526,,2009-2,3,9,3,2.76,
5527,,2009-2,3,10.5,3,2.76,
5528,,2007-1,3,9,3,3.25,
5529,,2009-2,1,3,1,2.76,
5530,,2009-2,3,11.25,3,2.76,
5531,,2010-1,0,0,3,4,
5532,,2011-1,3,11.25,3,2.92,
5533,,2013-1,3,10.5,3,3.1,
5534,,2009-2,3,6,3,2.76,
5535,,2011-1,3,9,3,2.92,
5536,,2010-1,3,12,3,4,
5537,,2009-2,3,7.5,3,2.76,
5538,,2013-1,3,7.5,3,3.1,
5539,,2009-2,3,0,3,2.76,
5540,,2011-1,0,0,3,3,
5541,,2012-1,3,10.5,3,3.04,
5542,,2011-1,3,7.5,3,3,
5543,,2011-1,3,10.5,3,3,
5544,,2012-1,3,9,3,3.04,
5545,,2012-1,3,11.25,3,3.04,
5546,,2008-2,3,6,3,2.17,
5547,,2012-2,3,6,3,3.5,
5548,,2009-1,3,10.5,3,3.5,
5549,,2009-2,0,0,3,,
5550,,2012-1,3,7.5,3,3.04,
5551,,2012-2,3,9,3,3.5,
5552,,2008-2,3,7.5,3,2.17,
5553,,2012-1,3,6,3,3.04,
5554,,2000-1,4,14,4,3.74,
5555,,2000-2,3,11.25,3,3.86,
5556,,2000-1,3,11.25,3,3.74,
5557,,2001-1,3,12,3,3.7,
5558,,2001-1,3,10.5,3,3.7,
5559,,2001-2,3,12,3,3.92,
5560,,2002-1,3,11.25,3,3.75,
5561,,2000-1,1,0,1,3.74,
5562,,2000-2,3,12,3,3.86,
5563,,2001-2,3,11.25,3,3.92,
5564,,2000-1,3,12,3,3.74,
5565,,2000-2,4,16,4,3.86,
5566,,2001-1,3,9,3,3.7,
5567,,2014-1,3,4.5,3,1.5,
5568,,2013-2,0,0,1,2.5,
5569,,2015-1,1,4,1,1.9,
5570,,2014-1,3,7.5,3,1.5,
5571,,2014-1,3,6,3,1.5,
5572,,2015-1,3,9,3,1.9,
5573,,2015-1,3,3,3,1.9,
5574,,2014-1,0,0,3,1.5,
5575,,2015-1,0,0,3,1.9,
5576,,2014-1,3,0,3,1.5,
